Snapshotdt,ApplicationID,UPB,DPD,BKRepo_Flag,NextPaymentDate,RemainingTerm,MaturityDate,NumberOfExtensions,NumberOfPayments,FundingDate,OriginalRate,CurrentRate,OriginalPayment,CurrentPayment,PTICore,DTICore,Make,Model,ModelYr,BookValue,LTVCore,OriginalAmtFinanced,OriginalTerm,BookNewUsed,BookMileage,HighFico,BookTier,FirstPaymentDate,LastPmtDate,lastExtensionDate,ChargeoffDate,MOB,DPDBucket,MOB_Lag1,UPB_Lag1,DPD_Lag1,DPDBucket_Lag1,LoanStatus,LoanStatus2,LoanStatus2_Lag1,Vintage_M,Vintage_Q,PrepayBal,DefaultBal,DQBal
2020-01-31,9076299,12458.64,0,None,2020-02-24,55,2024-08-24,0,5,2019-08-30,0.17,0.17,327.74,327.74,0.1061,0.3615,CHRYSLER,200,15,10925,1.20648878718536,13180.89,60,Used,72113,651,Tier 3,2019-09-24,43854,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9076403,30993.96,0,None,2020-02-23,68,2025-09-23,0,4,2019-09-03,0.18,0.18,725.58,725.58,0.1262,0.274,BUICK,ENCORE      ,19,25562.58,1.23538469121661,31579.62,72,New,1998,603,Tier 5,2019-10-08,43852,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9076489,33051.42,0,None,2020-02-20,68,2025-09-20,0,4,2019-09-05,0.1274,0.1274,693.31,693.31,0.0788,0.3387,FORD,FOCUS       ,17,32209,1.07395479524357,34591.01,72,Used,21800,625,Tier 4,2019-10-20,43820,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9077122,10539.92,0,None,2020-02-08,68,2025-09-08,0,4,2019-09-03,0.1854,0.1854,252.25,252.25,0.1129,0.3316,CHEVROLE,CRUZE       ,15,8300,1.30493975903615,10831,72,Used,59953,649,Tier 4,2019-10-08,43833,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9077149,19799.74,0,None,2020-02-03,68,2025-09-03,0,4,2019-09-03,0.1733,0.1733,459.09,459.09,0.1093,0.3351,LEXUS,CT          ,16,17400,1.17616149425287,20465.21,72,Used,39521,615,Tier 5,2019-10-03,43833,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9077424,28359.64,0,None,2020-02-08,68,2025-09-08,0,4,2019-09-10,0.1499,0.1499,621.41,621.41,0.0896,0.215,CHEVROLE,COLORADO    ,16,25600,1.141144140625,29213.29,72,Used,39515,503,Tier 7,2019-10-08,43838,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9077476,20865.74,0,None,2020-02-08,68,2025-09-08,0,4,2019-09-04,0.1499,0.1499,455.68,455.68,0.1016,0.3473,HONDA,ACCORD      ,16,19100,1.12168691099476,21424.22,72,Used,17048,584,Tier 6,2019-10-08,43846,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9077513,27169.34,0,None,2020-02-23,68,2025-09-23,0,4,2019-08-30,0.167,0.167,615.83,615.83,0.1746,0.3068,FORD,ESCAPE      ,19,28448,0.973776715410574,27702,72,New,6,614,Tier 3,2019-10-08,43854,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9077782,14785.05,0,None,2020-02-23,68,2025-09-23,0,4,2019-08-30,0.27,0.27,431.12,431.12,0.1784,0.3897,NISSAN,SENTRA      ,16,9950,1.52084221105528,15132.38,72,Used,56336,588,Tier 6,2019-10-08,43861,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9078254,13964.41,0,None,2020-02-08,68,2025-09-08,0,4,2019-09-06,0.18,0.18,329.7,329.7,0.0484,0.1163,MITSUBIS,LANCER      ,17,10250,1.3999287804878,14349.27,72,Used,41093,579,Tier 6,2019-10-08,43834,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9078260,11206.59,0,None,2020-02-14,56,2024-09-14,0,4,2019-09-03,0.1449,0.1449,276.18,276.18,0.0636,0.2451,FORD,FUSION      ,14,7560,1.54370502645503,11670.41,60,Used,105536,661,Tier 3,2019-10-14,43853,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9078385,12642.32,0,None,2020-02-25,55,2024-08-25,0,5,2019-09-03,0.201,0.201,353.59,353.59,0.1345,0.3466,CHEVROLE,IMPALA      ,16,13550,0.982878228782288,13318,60,Used,89650,558,Tier 7,2019-09-25,43855,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9078808,13032.63,0,None,2020-02-08,56,2024-09-08,0,4,2019-08-28,0.1706,0.1706,337.87,337.87,0.0416,0.1988,GMC LIGH,ACADIA      ,12,10425,1.29318944844125,13481.5,60,Used,105787,684,Tier 1,2019-10-08,43847,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9079101,18305.4,0,None,2020-02-23,68,2025-09-23,0,4,2019-08-28,0.1539,0.1539,402.51,402.51,0.1129,0.485,KIA,RIO         ,19,16742,1.1186238203321,18728,72,New,20,562,Tier 6,2019-10-08,43854,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9079475,21655.16,23,None,2020-02-08,69,2025-09-08,0,3,2019-09-16,0.1199,0.1199,432.16,432.16,0.0487,0.2154,FORD TRU,F150        ,17,20750,1.06030120481928,22001.25,72,Used,56199,598,Tier 5,2019-10-08,43833,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9080166,19896.26,0,None,2020-03-08,61,2025-03-08,0,5,2019-08-29,0.2188,0.2188,545.93,545.93,0.1103,0.2315,DODGE,RAM 1500    ,9,14730,1.40324372029871,20669.78,66,Used,72727,589,Tier 6,2019-10-08,43861,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9080291,19279.15,0,None,2020-02-25,67,2025-08-25,0,5,2019-08-29,0.1323,0.1323,407.7,407.7,0.064,0.1838,BMW,3 SERIES    ,10,19425,1.03924839124839,20187.4,72,Used,92422,599,Tier 4,2019-09-25,43861,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9080372,17608.76,0,None,2020-02-08,68,2025-09-08,0,4,2019-09-04,0.1499,0.1499,385.67,385.67,0.1557,0.5139,TOYOTA,CAMRY       ,16,13917,1.30277933462672,18130.78,72,Used,60639,514,Tier 7,2019-10-08,43841,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9080650,21385.2,115,OFR,2020-02-08,72,2025-09-08,0,0,2019-09-05,0.1608,0.1608,467.89,467.89,0.1005,0.2059,KIA,OPTIMA      ,19,23671,0.903434582400406,21385.2,72,New,58,511,Tier 9,2019-10-08,43749,,,5,90120,,,,,DQ90,LateDQ,,2019-9,2019-Q3,,,21385.2
2020-01-31,9081131,26112.3,16,None,2020-02-15,69,2025-09-15,0,3,2019-09-05,0.1526,0.1526,570.02,570.02,0.0838,0.5463,DODGE,CHARGER     ,16,21650,1.22919030023095,26611.97,72,Used,37991,653,Tier 4,2019-10-15,43822,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9081831,21812.24,0,None,2020-02-20,68,2025-09-20,0,4,2019-09-10,0.1208,0.1208,442.46,442.46,0.0426,0.3307,HONDA,CR-V        ,17,20250,1.10967111111111,22470.84,72,Used,16363,540,Tier 2,2019-10-11,43855,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9081996,13086.1,0,None,2020-02-08,68,2025-09-08,0,4,2019-09-06,0.1767,0.1767,306.64,306.64,0.1159,0.2882,DODGE,DART        ,14,9764,1.37827734535027,13457.5,72,Used,57451,575,Tier 6,2019-10-08,43833,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9082197,29144.15,8,None,2020-02-23,69,2025-09-23,0,3,2019-09-03,0.167,0.167,650.52,650.52,0.1488,0.4326,HONDA,ACCORD      ,19,22630.04,1.29307946428729,29262.44,72,New,280,606,Tier 3,2019-10-08,43838,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9082277,17502.79,0,None,2020-02-15,68,2025-09-15,0,4,2019-09-12,0.1233,0.1233,359.02,359.02,0.0479,0.3074,FORD TRU,ESCAPE      ,17,13650,1.32666666666667,18109,72,Used,70721,610,Tier -,2019-10-15,43845,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9082856,26954.22,18,None,2020-02-13,69,2025-09-13,0,3,2019-08-30,0.1524,0.1524,581.81,581.81,0.1157,0.4147,FORD,F150 SUPERCR,14,21123,1.28646546418596,27174.01,72,Used,75141,530,Tier 5,2019-10-13,43847,,,6,30,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9083184,32342.11,17,None,2020-02-14,69,2025-09-14,0,3,2019-09-17,0.1856,0.1856,756.37,756.37,0.0796,0.3483,JEEP,WRANGLER    ,15,24525,1.32354658511723,32459.98,72,Used,51541,559,Tier 6,2019-10-14,43834,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9083235,15241.74,28,None,2020-02-03,57,2024-09-03,0,3,2019-09-13,0.1902,0.1902,408.53,408.53,0.1126,0.2906,KIA,SORENTO     ,15,13484,1.16746959359241,15742.16,60,Used,96974,526,Tier 7,2019-10-03,43800,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9083379,28282.65,0,None,2020-02-23,67,2025-08-23,0,5,2019-08-31,0.1199,0.1199,581.34,581.34,0.0501,0.184,MITSUBIS,OUTLANDER   ,19,25251,1.17793275513841,29743.98,72,New,9,761,Tier 3,2019-09-23,43852,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9083405,19932.84,0,None,2020-02-18,69,2025-10-18,0,3,2019-10-07,0.1524,0.1524,435.15,435.15,0.0473,0.3834,HYUNDAI,SONATA      ,16,12835,1.5834701986755,20323.84,72,Used,64050,606,Tier 3,2019-11-18,43860,,,4,0,,,,,Current,Current,,2019-10,2019-Q4,,,0
2020-01-31,9083453,11971.82,0,None,2020-04-10,66,2025-09-10,0,6,2019-09-10,0.1996,0.1996,308.86,308.86,0.0528,0.3619,DODGE,DART        ,16,9155,1.39838776624795,12802.24,72,Used,63243,630,Tier 3,2019-10-10,43860,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9083475,18073.96,0,None,2020-02-11,68,2025-09-11,0,4,2019-09-10,0.195,0.195,440.55,440.55,0.0536,0.3283,KIA,OPTIMA      ,18,12475,1.4820745490982,18488.88,72,Used,53539,617,Tier 7,2019-10-11,43845,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9083658,18177.91,0,None,2020-02-23,67,2025-08-23,0,5,2019-09-11,0.1299,0.1299,383.39,383.39,0.0593,0.2818,JEEP,COMPASS-4 CY,18,18825,1.01481806108898,19103.95,72,Used,13263,613,Tier 4,2019-09-23,43850,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9083668,15218.25,0,None,2020-02-08,68,2025-09-08,0,4,2019-08-30,0.1404,0.1404,325.72,325.72,0.1267,0.4845,AUDI,A3          ,12,11302,1.38918244558485,15700.54,72,Used,47544,599,Tier 4,2019-10-08,43838,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9083915,15961.38,0,None,2020-02-03,56,2024-09-03,0,4,2019-09-03,0.1398,0.1398,389.92,389.92,0.111,0.241,TOYOTA,RAV4        ,13,13825,1.2080513562387,16701.31,60,Used,92240,570,Tier 5,2019-10-03,43831,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9084076,31610.78,0,None,2020-02-08,62,2025-03-08,0,4,2019-09-13,0.1716,0.1716,772.16,772.16,0.1033,0.2487,DODGE,DURANGO     ,15,22817,1.42936670026734,32613.86,66,Used,72391,643,Tier 6,2019-10-08,43838,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9084115,11579.26,0,None,2020-02-21,68,2025-09-21,0,4,2019-09-09,0.1499,0.1499,253.77,253.77,0.0583,0.2872,VOLKSWAG,JETTA       ,14,7172,1.66343976575572,11930.19,72,Used,41301,605,Tier 3,2019-10-21,43861,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9084931,0,22,Paidoff,2020-02-09,68,2025-09-09,0,4,2019-08-29,0.1593,0.1593,635.32,635.32,0.0819,0.4014,RAM,1500 CREW CA,15,22198,1.31317911523561,29149.95,72,Used,43430,669,Tier 3,2019-10-09,43847,,,6,30,,,,,,,,2019-8,2019-Q3,,,0
2020-01-31,9084953,19209.62,0,None,2020-02-11,68,2025-09-11,0,4,2019-08-30,0.1465,0.1465,417.44,417.44,0.0505,0.1184,FORD,FUSION      ,15,13437,1.47349780456947,19799.39,72,Used,42314,661,Tier 1,2019-10-11,43841,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9085068,19697.89,7,None,2020-02-24,69,2025-09-24,0,3,2019-09-05,0.1555,0.1555,425.89,425.89,0.0609,0.2438,NISSAN,ALTIMA      ,18,15750,1.25293904761905,19733.79,72,Used,40587,558,Tier 4,2019-10-09,43857,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9085203,7157.8,0,None,2020-02-09,68,2025-09-09,0,4,2019-09-16,0.1599,0.1599,160.92,160.92,0.0276,0.2427,FORD TRU,ESCAPE      ,16,11950,0.616896234309623,7371.91,72,Used,50687,510,Tier 9,2019-10-09,43839,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9085664,14431.43,0,None,2020-02-19,69,2025-10-19,0,3,2019-09-20,0.1074,0.1074,280.37,280.37,0.1025,0.4526,HYUNDAI,ELANTRA     ,17,13473,1.09607585541453,14767.43,72,Used,34000,603,Tier 3,2019-11-04,43849,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9085694,20442.21,0,None,2020-02-14,68,2025-09-14,0,4,2019-08-30,0.1299,0.1299,426.04,426.04,0.0406,0.2104,FORD,FOCUS       ,18,14113,1.49610713526536,21114.56,72,Used,9131,650,Tier 2,2019-10-14,43853,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9085865,24007.92,0,None,2020-02-09,68,2025-09-09,0,4,2019-09-17,0.1299,0.1299,499.36,499.36,0.0545,0.1233,JEEP,COMPASS     ,18,21212,1.1667400528003,24748.89,72,Used,31495,547,Tier 3,2019-10-09,43846,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9085929,19093.08,0,None,2020-02-09,68,2025-09-09,0,4,2019-09-10,0.1462,0.1462,413.19,413.19,0.0781,0.2171,NISSAN,FRONTIER CRE,11,13748,1.42666787896421,19613.83,72,Used,40209,579,Tier 4,2019-10-09,43847,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9085934,14926.76,0,None,2020-02-24,61,2025-02-24,0,4,2019-09-10,0.1549,0.1549,356.75,356.75,0.0638,0.2767,HONDA,ELEMENT     ,11,12146,1.2786192985345,15530.11,65,Used,101553,536,Tier 6,2019-10-24,43847,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9086097,29288.37,10,None,2020-02-21,69,2025-09-21,0,3,2019-09-09,0.1674,0.1674,658.86,658.86,0.0973,0.437,CHEVROLE,SILVERADO 15,14,23866,1.24044917455795,29604.56,72,Used,76466,587,Tier 6,2019-10-21,43844,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9086504,26432.68,0,None,2020-02-21,57,2024-10-21,0,3,2019-10-08,0.1249,0.1249,616.46,616.46,0.2256,0.4074,CHEVROLE,SILVERADO 15,12,21087,1.2929762412861,27264.99,60,Used,81267,580,Tier 3,2019-11-21,43858,,,4,0,,,,,Current,Current,,2019-10,2019-Q4,,,0
2020-01-31,9086650,14311.48,55,None,2020-02-07,47,2023-10-07,0,1,2019-09-23,0.1549,0.1549,411.13,411.13,0.1216,0.3671,FORD,EXPLORER    ,13,11716,1.24169853192216,14547.74,48,Used,138869,548,Tier 6,2019-11-07,43819,,,5,3060,,,,,DQ30,EarlyDQ,,2019-9,2019-Q3,,,14311.48
2020-01-31,9086754,10795.69,0,None,2020-02-10,57,2024-10-10,0,3,2019-09-27,0.1274,0.1274,253.31,253.31,0.1174,0.3407,KIA,SORENTO     ,12,7591,1.46740218680016,11139.05,60,Used,91610,568,Tier 4,2019-11-10,43847,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9086914,27236.55,0,None,2020-02-01,69,2025-10-01,0,3,2019-09-18,0.1249,0.1249,555.02,555.02,0.1209,0.4435,CADILLAC,SRX         ,16,21363,1.30496465852174,27877.96,72,Used,24482,572,Tier 3,2019-11-01,43843,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9087166,22222.24,0,None,2020-02-10,68,2025-09-10,0,4,2019-09-05,0.1432,0.1432,477.64,477.64,0.0441,0.1554,CHEVROLE,TRAVERSE    ,15,17129,1.33423317181388,22854.08,72,Used,82875,573,Tier 1,2019-10-10,43847,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9087485,15095.46,0,None,2020-02-03,69,2025-10-03,0,3,2019-09-16,0.1274,0.1274,309.67,309.67,0.0867,0.3883,NISSAN,ALTIMA      ,16,12363,1.24972822130551,15450.39,72,Used,59672,595,Tier 4,2019-11-03,43833,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9087638,32097.84,52,None,2020-02-10,70,2025-09-10,0,2,2019-09-04,0.1533,0.1533,688.78,688.78,0.1119,0.3299,DODGE TR,GRAND CARAVA,19,30264,1.06059476605868,32097.84,72,New,19,583,Tier 5,2019-10-10,43840,,,5,3060,,,,,DQ30,EarlyDQ,,2019-9,2019-Q3,,,32097.84
2020-01-31,9087804,11750.16,0,None,2020-02-14,56,2024-09-14,0,4,2019-08-30,0.1024,0.1024,265.3,265.3,0.0296,0.2178,TOYOTA,CAMRY       ,12,9425,1.31189708222812,12364.63,60,Used,85324,620,Tier 2,2019-10-14,43843,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9088061,17788.55,7,None,2020-02-24,63,2025-03-24,0,3,2019-09-19,0.1455,0.1455,405.21,405.21,0.0339,0.3471,HONDA,CR-V        ,16,15825,1.15158799368089,18223.88,66,Used,77894,554,Tier 0,2019-10-24,43825,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9088206,28185.07,0,None,2020-02-04,68,2025-09-04,0,4,2019-09-09,0.1525,0.1525,623.89,623.89,0.071,0.3569,CHEVROLE,TRAX        ,19,22018.1,1.3265013784114,29207.04,72,New,2975,548,Tier 1,2019-10-04,43825,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9088600,12774.94,0,None,2020-02-14,56,2024-09-14,0,4,2019-09-09,0.1697,0.1697,330.49,330.49,0.0722,0.4404,FORD,ESCAPE      ,16,11342,1.16490213366249,13212.32,60,Used,79196,545,Tier 4,2019-10-14,43855,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9088785,28051.44,0,None,2020-02-05,68,2025-09-05,0,4,2019-09-13,0.1661,0.1661,634.63,634.63,0.0837,0.2191,FORD TRU,EXPLORER    ,16,24450,1.17827198364008,28808.75,72,Used,36562,551,Tier 7,2019-10-05,43853,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9089141,24501.81,0,None,2020-02-10,68,2025-09-10,0,4,2019-08-30,0.1459,0.1459,529.16,529.16,0.133,0.2684,NISSAN,ROGUE       ,19,22930,1.09639511556912,25140.34,72,New,9,542,Tier 2,2019-10-10,43851,,,6,0,,,,,Current,Current,,2019-8,2019-Q3,,,0
2020-01-31,9089295,13716.86,0,None,2020-02-03,56,2024-09-03,0,4,2019-09-06,0.204,0.204,379.09,379.09,0.1004,0.2328,KIA,SPORTAGE    ,16,13700,1.03569343065693,14189,60,Used,88405,570,Tier 8,2019-10-03,43853,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9089349,18361.95,21,None,2020-02-10,69,2025-09-10,0,3,2019-09-10,0.1824,0.1824,426.81,426.81,0.1039,0.4002,NISSAN,ALTIMA      ,17,13225,1.39616332703214,18464.26,72,Used,48135,577,Tier 6,2019-10-10,43833,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9089531,9401.3,0,None,2020-02-10,50,2024-03-10,0,4,2019-09-12,0.224,0.224,291.42,291.42,0.1405,0.4233,FORD TRU,F150 SUPERCR,9,11450,0.853275109170306,9770,54,Used,135012,512,Tier 9,2019-10-10,43837,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9090003,14950.04,0,None,2020-02-19,68,2025-09-19,0,4,2019-09-05,0.0974,0.0974,287.44,287.44,0.0715,0.2126,LEXUS,IS          ,15,22038,0.706189309374716,15563,72,Used,38400,615,Tier 2,2019-10-19,43848,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9090087,16371.54,0,None,2020-02-10,56,2024-09-10,0,4,2019-09-04,0.1199,0.1199,383.11,383.11,0.0605,0.3282,HONDA,PILOT       ,12,13818,1.24058546822985,17142.41,60,Used,96466,523,Tier 5,2019-10-10,43840,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9090448,28084.02,0,None,2020-02-15,68,2025-09-15,0,4,2019-09-03,0.1557,0.1557,618.38,618.38,0.1113,0.2915,CHEVROLE,TRAX        ,19,24195.9,1.18359887418943,28638.24,72,New,10,575,Tier 2,2019-10-10,43861,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9090655,14884.43,0,None,2020-02-03,57,2024-10-03,0,3,2019-09-16,0.1124,0.1124,335.73,335.73,0.0891,0.4386,LEXUS,RX          ,12,14717,1.03858463001971,15284.85,60,Used,101406,649,Tier 3,2019-11-03,43860,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9091184,27976.94,0,None,2020-02-12,68,2025-09-12,0,4,2019-09-10,0.1412,0.1412,599.3,599.3,0.1521,0.4344,MERCEDES,GLA CLASS   ,16,22050,1.30733514739229,28826.74,72,Used,21420,660,Tier 2,2019-10-12,43845,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9091185,13488.26,0,None,2020-02-21,69,2025-10-21,0,3,2019-09-24,0.1499,0.1499,291.57,291.57,0.0966,0.5464,CHEVROLE,CRUZE       ,14,9397,1.45867617324678,13707.18,72,Used,71232,586,Tier 5,2019-11-07,43851,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9091418,26840.91,0,None,2020-02-10,68,2025-09-10,0,4,2019-09-25,0.1713,0.1713,619.18,619.18,0.1425,0.2515,DODGE,JOURNEY     ,19,26575,1.03653809971778,27546,72,New,17,603,Tier 4,2019-10-10,43841,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9091424,34490.09,0,None,2020-02-24,68,2025-09-24,0,4,2019-09-25,0.1499,0.1499,755.73,755.73,0.078,0.2512,FORD,F-150       ,19,36493,0.973636861863919,35530.93,72,New,205,567,Tier 8,2019-10-24,43854,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9091472,14874.74,0,None,2020-02-21,68,2025-09-21,0,4,2019-09-12,0.1317,0.1317,311.71,311.71,0.0717,0.5272,JEEP,CHEROKEE    ,16,14775,1.04066395939086,15375.81,72,Used,74312,515,Tier 4,2019-10-21,43850,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9091553,18498.58,0,None,2020-02-04,69,2025-10-04,0,3,2019-09-23,0.0799,0.0799,335.68,335.68,0.1439,0.3812,TOYOTA,CAMRY       ,14,12796,1.49166458268209,19087.34,72,Used,44861,754,Tier 0,2019-11-04,43834,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9091918,20701.07,0,None,2020-02-10,68,2025-09-10,0,4,2019-09-10,0.162,0.162,468.62,468.62,0.0852,0.3192,TOYOTA,CAMRY       ,16,15040,1.41971010638298,21352.44,72,Used,38859,595,Tier 4,2019-10-10,43833,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9092036,11412.25,0,None,2020-02-08,56,2024-09-08,0,4,2019-09-09,0.1525,0.1525,286.05,286.05,0.0245,0.2309,KIA,SOUL        ,16,8850,1.34389491525424,11893.47,60,Used,74161,572,Tier 1,2019-10-08,43838,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9092459,17701.14,0,None,2020-02-03,69,2025-10-03,0,3,2019-09-26,0.27,0.27,504.38,504.38,0.1683,0.4343,FORD,FUSION      ,16,13318,1.32911398107824,17701.14,72,Used,32114,592,Tier 7,2019-11-03,43848,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9092854,18181.29,21,None,2020-02-10,57,2024-09-10,0,3,2019-09-05,0.1426,0.1426,436.99,436.99,0.1092,0.2436,AUDI,A6          ,13,16700,1.11153892215569,18562.7,60,Used,99950,526,Tier 4,2019-10-10,43835,,,5,30,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9092868,15490.41,0,None,2020-02-10,68,2025-09-10,0,4,2019-09-20,0.2607,0.2607,438.49,438.49,0.1836,0.373,NISSAN,ROGUE       ,15,13853,1.13480617916697,15720.47,72,Used,31998,558,Tier 8,2019-10-10,43839,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9093816,23124.4,0,None,2020-02-25,67,2025-08-25,0,5,2019-09-04,0.1419,0.1419,501.71,501.71,0.086,0.4015,FORD TRU,F150 PICKUP ,14,18475,1.31141650879567,24228.42,72,Used,66126,528,Tier 2,2019-09-25,43855,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9094031,15332.55,0,None,2020-02-03,45,2023-10-03,0,3,2019-09-16,0.1499,0.1499,448.01,448.01,0.0807,0.3694,JEEP,WRANGLER    ,10,14770,1.08332227488152,16000.67,48,Used,80760,597,Tier 6,2019-11-03,43830,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9094200,18762.05,0,None,2020-02-03,69,2025-10-03,0,3,2019-09-12,0.1324,0.1324,387.79,387.79,0.0914,0.2283,HONDA,FIT         ,17,13666,1.39698229181911,19091.16,72,Used,22124,632,Tier 3,2019-11-03,43847,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9094317,14433.74,0,None,2020-02-18,57,2024-10-18,0,3,2019-09-19,0.1349,0.1349,341.34,341.34,0.1459,0.4072,DODGE,GRAND CARAVA,16,10576,1.39511819213313,14754.77,60,Used,80000,551,Tier 4,2019-11-03,43861,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
2020-01-31,9095109,15156.77,0,None,2020-02-13,68,2025-09-13,0,4,2019-09-16,0.1754,0.1754,351.71,351.71,0.0812,0.2201,KIA,OPTIMA      ,16,12300,1.25967479674797,15494,72,Used,36563,526,Tier 6,2019-10-13,43852,,,5,0,,,,,Current,Current,,2019-9,2019-Q3,,,0
